(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:36,882 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:38,240 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:39,395 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:40,560 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:41,765 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:42,928 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:44,088 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
